idcontrato,tipoContrato,tipoprocedimento,objectoContrato,adjudicante,adjudicatarios,dataPublicacao,dataCelebracaoContrato,precoContratual,cpv,prazoExecucao,localExecucao,fundamentacao,ProcedimentoCentralizado,DescrAcordoQuadro
10473028,3,2,CATETER DUPLO LUMEN DIALISE PURC/KIT INT./EXT.CURVA 11.5FX16CM ,77,6954,2024-01-17,2024-01-12,2160.0,20,91,15.0,56.0,Não,
10473031,1,3,275_2023_CP_BS,1176,6956,2024-01-17,2024-01-14,24650.0,219,365,38.0,61.0,Não,
10473060,2,3,"PC.130.2023.0001088 - Trabalhos diversos em 10 frações sitas no Bairro das Amendoeiras em Lisboa.
",352,6961,2024-01-17,2024-01-10,17595.0,1842,30,23.0,70.0,Não,
10473096,3,2,CANULA OFTALMOLOGICA PARA VISCOELASTICO ANGULADA 27G (0.40X22MM,84,6965,2024-01-17,2024-01-11,280.0,195,91,15.0,74.0,Não,
10473155,3,2,"CUVETE POLIESTIRENO TIPO CENTRIFICHEM DIA.14X24MM CAPACIDADE 1,5ML-PC.00106.2024",1399,6968,2024-01-17,2024-01-11,414.0,770,91,15.0,80.0,Não,
10473207,1,2,"Aquisição de serviços, em regime de avença, para o desempenho de conteúdos funcionais próprios de um assistente técnico, para a Casa da Cultura Joaquim Costa Chicória, pelo periodo de 6 meses.",396,6969,2024-01-17,2024-01-11,4800.0,1430,182,196.0,91.0,Não,
10473213,2,5,"Execução de trabalhos de serralharia, em todo o tipo de infraestruturas de habitação clássica localizadas no município do Porto e infraestruturas do parque escolar público
do município do Porto - Adju",191,6974,2024-01-17,2024-01-15,57000.0,107,45,26.0,50.0,Não,54.0
10473265,3,2,PERFURADOR SORO ESTERILIZADO COM OBTURADOR MACHO LUER LOCK- PC.00116.2024,83,6981,2024-01-17,2024-01-11,4500.0,255,91,15.0,81.0,Não,
10473273,1,2,Aquisição de Serviços para Acesso Internet com Backup para o ano 2024,19,6984,2024-01-17,2024-01-17,6420.0,254,366,23.0,30.0,Não,
10473485,1,2,"ALUGUER, MONTAGEM E DESMONTAGEM DE UMA TENDA NO ÂMBITO DA REALIZAÇÃO DO PROGRAMA DA RTP AQUI PORTUGAL",191,6989,2024-01-17,2024-01-05,7500.0,254,4,91.0,82.0,Não,
10473492,1,2,Aquisição de Serviços de Utilização de Trabalho Temporário,21,6991,2024-01-17,2024-01-09,15000.34,254,60,221.0,83.0,Não,
10473527,3,1,"Aquisição de bens alimentares para confecção no refeitório escolares, no âmbito da transferência de competências das escolas para os Municípios",35,6996,2024-01-17,2024-01-15,60410.69,254,213,192.0,21.0,Não,
10473607,3,1,"Aquisição de areia e derivados, em regime de fornecimento contínuo, para uso da Administração Direta, no 1º semestre  de 2024",530,6998,2024-01-17,2024-01-17,6954.2,254,164,196.0,23.0,Não,
10473748,3,4,BUDESONIDE 200MCG/INAL AER FR (PC.00009.2024),57,7005,2024-01-17,2024-01-04,15660.0,396,91,15.0,24.0,Não,55.0
10473803,1,2,"AD 164/23 - Aquisição de serviços, na modalidade de avença, de consultoria especializada para a dinamização e acompanhamento da Rede de Intervenção na Violência Doméstica (RIVD) no Município de Gondom",191,7017,2024-01-17,2024-01-16,16800.0,68,731,27.0,25.0,Não,
10473834,1,2,Prestação de Serviços de Assessoria Técnica nas Áreas do Fitness e Atividades Aquáticas,13,7025,2024-01-17,2024-01-11,11400.0,104,365,212.0,27.0,Não,
10473856,1,2,Prestação de Serviços: Elaboração de Projeto de Execução de Beneficiação do Centro de Saúde de Ponte da Barca,397,7030,2024-01-17,2024-01-11,16750.0,20,31,222.0,41.0,Não,
10473965,3,5,"Aquisição de materiais de Instrumentação IV para a Águas do Norte, S.A..",212,7036,2024-01-17,2024-01-03,174.0,389,30,,44.0,Não,53.0
10474043,3,4,IODOPOVIDONA 10% (1%I) 100G POM.DERM BISN (PC.00051.2024),327,7037,2024-01-17,2024-01-08,226.0,20,366,15.0,52.0,Não,47.0
10474069,4,1,"Fornecimento de material de economato, em regime de fornecimento contínuo, Ano 2024",398,7041,2024-01-17,2024-01-16,7513.18,397,350,87.0,57.0,Não,
10474113,1,2,"Aquisição de serviços para acondicionamento,  transporte e tratamento de placas de fibrocimento.",191,7042,2024-01-17,2024-01-04,5630.0,19,60,11.0,60.0,Não,
10474144,4,1,"Fornecimento de material de economato, em regime de fornecimento contínuo, Ano 2024",19,7050,2024-01-17,2024-01-16,3941.39,669,350,87.0,63.0,Não,
10474155,3,2,Aquisição de Equipamentos Informáticos,8,7053,2024-01-17,2024-01-11,21494.25,161,45,165.0,68.0,Não,
10474186,1,2,Aquisição de serviços em regime de avença para Técnica Superior em Animação Sociocultural,119,7055,2024-01-17,2024-01-11,7700.0,398,213,223.0,69.0,Não,
10474238,1,3,"Atualização do Diagnóstico Social, Plano de Desenvolvimento Social, Plano de Ação e Carta Social Municipal Batalha",162,7058,2024-01-17,2024-01-08,5984.0,317,180,224.0,84.0,Não,
10474374,1,1,Gestão das Candidaturas da Estratégia Local de Habitação da Batalha,1631,7059,2024-01-17,2024-01-08,17450.0,398,358,224.0,18.0,Não,
10474408,1,2,prestação de serviços para revisão do Projeto Execução da Unidade de Saúde Familiar da Bobadela,281,7060,2024-01-17,2024-01-16,19500.0,399,1096,79.0,64.0,Não,
10474532,3,1,AQUISIÇÃO DE DUAS VIATURAS LIGEIRAS 100% ELETRICAS PEUGEOT E-RIFTER ALLURE LONG,399,7064,2024-01-17,2024-01-16,69019.38,53,30,131.0,85.0,Não,
10474537,3,2,Aquisição de material elétrico,90,7066,2024-01-17,2024-01-11,9157.4,20,30,223.0,19.0,Não,
10474542,1,3,"Prestação de serviços para elaboração de estudos e projetos de ordenamento de estacionamento de via pública, na modalidade de bolsa",37,7071,2024-01-17,2024-01-12,71920.0,244,1095,23.0,43.0,Não,
10474557,1,2,Aquisição de serviços de Táxi para os Centros de Saúde do Município de Ílhavo - Lote 2 – USF Beira Ria,22,7077,2024-01-17,2024-01-16,16744.0,20,366,163.0,58.0,Não,
10474638,1,2,"Aquisição de Serviços para a Elaboração do Estudo Prévio, no âmbito da ELH de Amarante, para a construção de Edifício de Habitação Multifamiliar em lote de 2.339 m2, no lugar do Tarrafal - Telões",182,7083,2024-01-17,2024-01-16,15650.0,20,30,159.0,86.0,Não,
10474675,3,2,241G000025 - VÁRIAS FAMÍLIAS (PLURIANUAL 2024-2026),1072,7085,2024-01-17,2024-01-17,7740.0,400,1079,23.0,90.0,Não,
10474690,3,1,Aquisição de artigo de papelaria e papel,182,7086,2024-01-17,2024-01-16,6937.92,318,365,223.0,14.0,Não,
10474737,1,2,SERVIÇOS DE MANUTENÇÃO E ASSITÊNCIA TÉCNICA AOS DUPLICADORES RISO,1072,7094,2024-01-17,2024-01-16,4100.0,25,366,15.0,39.0,Não,
10474769,1,1,"Aquisição de Serviços para Aluguer, Montagem e Desmontagem de Equipamentos para a Feira do Queijo 2024",263,7110,2024-01-17,2024-01-17,40440.0,36,29,209.0,59.0,Não,
10474799,3,5,"AQUISIÇÃO DE MATERIAIS DE INSTRUMENTAÇÃO PARA A ÁGUAS DO NORTE, S.A.",265,7118,2024-01-17,2024-01-03,1473.51,607,30,,65.0,Não,56.0
10474850,3,5,"Aquisição de materiais de Instrumentação IV para a Águas do Norte, S.A.",265,7123,2024-01-17,2024-01-05,2825.46,88,30,,87.0,Não,53.0
10475010,1,1,"Aquisição de Serviços em Matéria de Seguros de Acidentes Pessoais - Formandos que frequentem formação em território nacional, no âmbito do desenvolvimento da atividade formativa destinada a adultos at",265,7124,2024-01-17,2024-01-16,2095.17,324,75,,4.0,Não,
10475022,3,2,155/23 - Aquisição de peças em filigrana certificada ,193,7127,2024-01-17,2024-01-12,18478.0,401,5,27.0,6.0,Não,
10475061,1,3,"Aquisição de solução integrada de cópia e impressão, com inclusão de equipamentos, cópias, software, consumíveis, suporte e manutenção, para o período compreendido entre 01-01-2024 e 31-12-2025, para ",42,7128,2024-01-17,2024-01-11,48014.0,402,731,,7.0,Não,
10475093,1,2,Espetáculo Musical por ocasião das XLII FESTAS DA AMENDOEIRA EM FLOR - 2024 com INSERT COIN,705,7131,2024-01-17,2024-01-05,6500.0,21,1,226.0,15.0,Não,
10475105,3,2,Fornecimento Contínuo de Artigos de Papelaria,21,7135,2024-01-17,2024-01-01,6405.5,63,366,75.0,31.0,Não,
10475130,2,3,Empreitada de beneficiação do edifício da Escola Superior de Tecnologia do Barreiro,35,7136,2024-01-17,2024-01-11,1295000.0,15,274,227.0,33.0,Não,
10475135,3,2,Fornecimento Contínuo de Iogurtes,530,7138,2024-01-17,2024-01-01,4040.4,149,366,75.0,35.0,Não,
10475139,4,1,"Fornecimento de material de economato, em regime de fornecimento contínuo, Ano 2024",104,7146,2024-01-17,2024-01-16,4510.4,403,350,87.0,37.0,Não,
10475238,3,2,VÁRIAS FAMÍLIAS (PLURIANUAL 2024-2026),695,7151,2024-01-17,2024-01-17,777.6,233,1096,23.0,38.0,Não,
10475246,3,2,REPARAÇÃO DO AUTOCLAVE,726,7165,2024-01-17,2024-01-16,135.2,195,15,21.0,48.0,Não,
10475502,3,1,CADEIRAS DE RODAS,400,7169,2024-01-17,2024-01-12,4374.0,770,45,138.0,51.0,Não,
10475564,1,2,Prestação de Serviços de Contínuo,199,7171,2024-01-17,2024-01-15,4945.0,1430,700,38.0,72.0,Não,
10475574,1,2,Aquisição de Serviços de Cibersegurança,199,7177,2024-01-17,2024-01-17,63342.0,95,182,23.0,73.0,Não,
10475622,1,3,Aquisição de Apólices de Seguro,269,7178,2024-01-17,2024-01-16,215862.09,918,1096,17.0,77.0,Não,
10475734,1,2,Aquisição de serviços de limpeza no Edifício de Serviços de Vila Franca de Xira,269,7179,2024-01-17,2024-01-17,8700.0,404,366,228.0,78.0,Não,
10475879,1,2,CONTRATAÇÃO DA PRESTAÇÃO DE SERVIÇOS PARA ELABORAÇÃO DE PROJETOS DE EXECUÇÃO DE ESPECIALIDADES DE ALTERAÇÕES AO EDIFÍCIO DA BASE DE APOIO LOGÍSTICO (BAL) DE QUARTEIRA.,269,7180,2024-01-17,2024-01-17,10825.0,351,60,35.0,88.0,Não,
10475958,1,2,"PRESTAÇÃO DE SERVIÇOS  PARA APOIO TÉCNICO NA ÁREA DA HABITAÇÃO E PROCESSO 1º. DIREITO/PRR REABILITAÇÃO DE HABITAÇÃO MUNICIPAL  NA ALAMEDA DAS PALMEIRAS C/ ANA RITA COSTA MACHADO, PELO PERIODO DE 10 ME",269,7184,2024-01-17,2024-01-11,15000.0,351,305,53.0,89.0,Não,
10475971,2,2,"Aquisição de Serviços de Fornecimento e Instalação de uma Central de Intrusão, 3 detetores CO e interligação de equipamentos de emergência e da central de gás à SADI e monitorização da temperatura na ",269,7189,2024-01-17,2024-01-11,5514.27,63,60,23.0,4.0,Não,
10476126,3,2,Adaptadores para máscaras cardiopulmonares,199,7196,2024-01-17,2024-01-01,750.0,405,366,9.0,6.0,Não,
10476144,3,2,Aquisição de 5 caixas de FACO para o Bloco Operatório do Hospital Geral,53,7205,2024-01-17,2024-01-16,9878.0,406,30,56.0,7.0,Não,
10476151,1,2,Prestação de Serviços de Ajudante de Serralheiro na União das Freguesias de Setúbal,204,7209,2024-01-17,2024-01-15,19550.0,407,700,53.0,15.0,Não,
10476191,3,2,Aquisição de Viatura Elétrica -GERMOV,246,7213,2024-01-17,2024-01-05,38237.53,63,365,229.0,31.0,Não,
10476200,1,2,"Recolha e tratamento final do resíduos hospitalar perigoso 
",496,7216,2024-01-17,2024-01-10,6528.12,408,1096,23.0,33.0,Não,
10476211,1,2,AM/54/2024 - Prestação de Serviços de Lavagem e Tratamento de Roupa UDA jan e fev 2024,159,7227,2024-01-17,2024-01-10,3765.33,224,60,68.0,35.0,Não,
10476216,3,1,Aquisição de bebidas para a cantina e bar da escola,246,7229,2024-01-17,2024-01-16,15555.46,1588,338,87.0,37.0,Não,
10476218,1,2,"01_2024_AD_BS para a Prestação de Serviços de Comunicações Fixas, Móveis e de Dados",496,7238,2024-01-17,2024-01-17,4433.16,409,366,,38.0,Não,
10476349,1,2,Serviços de consultoria na implementação e execução da Estratégia Local de Habitação de S. João da Madeira,401,7243,2024-01-17,2024-01-15,19200.0,410,366,139.0,48.0,Não,
10476499,2,3,Empreitada nº 32/DMMC/DS/21 – Construção de coletores no Complexo do Convento do Beato-Rede de drenagem pública,402,7266,2024-01-17,2024-01-15,371564.6,50,150,23.0,51.0,Não,
10476544,1,2,Serviços de Apoio na Exploração do SIAG-AP ¿ Área de Administração de Recursos e Área Financeira (2.440 horas)),381,7276,2024-01-17,2024-01-05,164700.0,83,366,23.0,72.0,Não,
10476568,1,3,OA055723 - CPS - Aquisição de serviços especializados para desenvolvimento de dashboard de gestão para disponibilização a stakeholders,271,7293,2024-01-17,2024-01-15,19445.0,213,42,23.0,73.0,Não,
10476582,1,2,Reparação da Conduta de Água Industrial DN800 em PRFV,403,7294,2024-01-17,2024-01-12,7978.0,411,60,113.0,77.0,Não,
10476645,2,5,"Reparação e manutenção de redes de abastecimento de água e de saneamento em baixa (Fafe, Santo Tirso e Trofa).",271,7295,2024-01-17,2024-01-12,9995.0,160,30,,78.0,Não,57.0
10476670,3,1,"Consulta Prévia nº42/2023 - aquisição de produtos para o Bufete da Escola Básica e Secundária Dr. Pascoal José de Mello, Ansião, e da Escola Básica nº2 de Avelra, para o ano civil de 2024, com vista a",404,7300,2024-01-17,2024-01-01,10344.0,317,366,152.0,88.0,Não,
10476823,1,1,Castelo Mágico 2023 – Serviço de emergência pré-hospitalar,405,7303,2024-01-17,2024-01-17,7600.0,18,30,200.0,89.0,Não,
10477104,1,2,Prestação de Serviços na Área de Património e Museologia nos Núcleos Museológicos que integram o Museu de Lagoa - Açores,246,7310,2024-01-17,2024-01-10,11400.0,995,365,212.0,19.0,Não,
10477235,1,2,Prestação de Serviços na Área do Desporto e da Cultura,496,7315,2024-01-17,2024-01-11,4800.0,412,365,212.0,43.0,Não,
10477256,3,2,OA064623 - Aquisição de assinaturas anuais da revista The Economist',403,7316,2024-01-17,2024-01-16,12876.25,413,365,23.0,58.0,Não,
10477279,1,2,UIL - EDU - Refeitórios - Contratação Cozinheiro - Ajuste Direto- António Sergio Inês,246,7321,2024-01-17,2024-01-02,11199.96,108,364,23.0,86.0,Não,
10477291,1,2,UEP-HU Contratação de Recursos Humanos – Internalização do serviço HU - 2024 Manuel Gonçalves,496,7322,2024-01-17,2024-01-02,14400.0,153,364,23.0,90.0,Não,
10477353,1,1,Reposição de calçada tapa-buracos na Freguesia,246,7333,2024-01-17,2024-01-10,12000.0,414,355,108.0,1.0,Não,
10477409,1,1,"Aquisição de serviços de eletricista para manutenções a efetuar nos estabelecimentos escolares e para outras necessidades de intervenção na Freguesia, para o ano 2024",496,7353,2024-01-17,2024-01-03,5100.0,415,366,33.0,2.0,Não,
10477434,3,1,"Aquisição de Peixe Congelado:
DESIGNAÇÃO		QUANT. TOTAL
FILETES DE PESCADA N.º 1 EI	KG	20
FILETES DE PEIXE PANADOS	KG	80
DOURADINHOS DE PESCADA	KG	30
PESCADA N.º 2 AfSul (POSTA) EI	KG	130
CARAPAU	KG	16",41,7354,2024-01-17,2024-01-02,7798.61,1304,91,230.0,5.0,Não,
10477439,3,1,"Aquisição de Produtos Hortícolas:
DESIGNAÇÃO		QUANT. TOTAL
JARDINEIRA	KG	20
ALHO FRANCES	KG	30
CENOURA CUBOS	KG	50
BROCOLOS	KG	70
COUVE FLÔR	KG	30
COUVE BRUXELAS	KG	10
FEIJAO VERDE	KG	10
ERVILHAS	KG	1",406,7355,2024-01-17,2024-01-02,1022.9,108,91,230.0,8.0,Não,
10477453,3,1,"Aquisição de Frutas e Hortaliças:
DESIGNAÇÃO		QUANT. TOTAL.
CENOURAS	KG	250
CEBOLAS	KG	700
NABOS	KG	15
NABIÇAS	KG	9
PIMENTOS	KG	10
TOMATES	KG	300
PEPINOS	KG	60
ALFACES	KG	180
ESPINAFRES	MOLHO	30
AGRIA",70,7357,2024-01-17,2024-01-02,8495.8,405,91,230.0,9.0,Não,
10477486,3,1,"Aquisição de Condimentos e Temperos:
DESIGNAÇÃO		QUANT. TOTAL
COLORAU KG	KG	2
PIRI-PIRI LIQUIDO	LT	1
PIRI-PIRI MOIDO 15GR	UNI	12
PIMENTA BRANCA MOIDA 50GR	UNI	12
PIMENTA PRETA EM GRÃO 50GR	UNI	12
NOZ ",407,7358,2024-01-17,2024-01-02,222.44,57,91,230.0,10.0,Não,
10477503,3,1,"Aquisição de Óleos e Gorduras:
DESIGNAÇÃO		QUANT. TOTAL
AZEITE VIRGEM EXTRA 	LT	200
MARGARINA VAQUEIRO (OU EQUIVALENTE)	KG	25
ÓLEO VAQUEIRO (OU EQUIVALENTE)	LT	100
GORDURA PARA FRITAR (óleo de alta te",272,7365,2024-01-17,2024-01-02,1424.3,416,91,230.0,11.0,Não,
10477506,3,1,"Aquisição de Produtos Alimentares Diversos:
DESIGNAÇÃO		QUANT. TOTAL
AÇUCAR KG	KG	80
AÇUCAR AMARELO KG	KG	15
GELATINA DE FRUTOS UNIDOSE	UNI	600
PUDIM DE OVOS UNIDOSE	UNI	500
CALDO DE GALINHA (EM PASTA",153,7367,2024-01-17,2024-01-02,395.12,417,91,230.0,16.0,Não,
10477669,3,3,256CP23 Aquisição de Sistema de desinfeção UV na ETAR do Freixo,408,7371,2024-01-17,2024-01-12,409987.0,418,144,26.0,22.0,Não,
10478302,3,2,VÁRIAS FAMÍLIAS (PLURIANUAL 2024-2026),404,7376,2024-01-18,2024-01-18,7020.0,325,1096,23.0,28.0,Não,
10478391,1,2,AQUISIÇÃO DE SOLUÇÃO PROVISÓRIA DE MURO DE SUPORTE,409,7377,2024-01-18,2024-01-08,7235.45,255,180,231.0,29.0,Não,
10478393,1,2, Contratação de avença de Sapador Florestal,191,7378,2024-01-18,2024-01-03,11400.0,262,366,198.0,32.0,Não,
10478637,3,4,"BOLSA NUTRITIVA 7,8GN 650ML C/E (620 KCAL) - (PC.00098.2024)",232,7382,2024-01-18,2024-01-11,9190.0,419,121,15.0,34.0,Não,58.0
10478934,3,3,CPI11/2023 - Fornecimento de Gás Natural,155,7393,2024-01-18,2024-01-05,405573.61,420,731,12.0,40.0,Não,
10478986,1,2,Aquisição de serviços para execução do projeto arte contemporânea trocada por miúdos,211,7394,2024-01-18,2024-01-16,7925.0,421,111,232.0,42.0,Não,
10478998,1,2,2023/1907 DAQV - Reparação de danos na base do naming do Passeio Marítimo,410,7395,2024-01-18,2024-01-12,7350.0,123,40,17.0,47.0,Não,
10479005,1,1,CPV51/2023 – Prestação de serviços de Limpeza em Estabelecimentos de Educação.,184,7407,2024-01-18,2024-01-15,26080.0,79,366,12.0,49.0,Não,
10479041,1,1,UIL - EDU - Refeitórios - Contratação cozinheiros - Consulta prévia 1,411,7408,2024-01-18,2024-01-02,11199.96,247,364,23.0,53.0,Não,
10479064,1,1,"Aquisição de serviços, em regime de tarefa, de fiscalização do espaço público, pela DGT.",398,7410,2024-01-18,2024-01-11,11400.0,247,366,23.0,54.0,Não,
10479096,1,2,"Aquisição de serviços no exercício de funções públicas para acompanhamento na locomoção de alunos com necessidades educativas especiais, que frequentem as escolas básicas públicas sob gestão da fregue",412,7413,2024-01-18,2024-01-15,14400.0,107,731,23.0,56.0,Não,
10479108,3,1,PRODUTOS DE LIMPEZA,313,7418,2024-01-18,2024-01-15,3263.0,87,350,56.0,61.0,Não,
10479165,3,1,PRODUTOS DE LIMPEZA,313,7420,2024-01-18,2024-01-15,7329.86,392,350,56.0,70.0,Não,
10479194,1,1,Prestação de serviços para a aquisição do projeto de execução Requalificação das captações e adução do Subsistema da Muna,191,7425,2024-01-18,2024-01-16,55000.0,422,150,15.0,74.0,Não,
10479394,1,1,COMUN - Consulta prévia - contratação de prestação de serviços - Criação de conteúdos escritos e gestão de redes sociais,413,7429,2024-01-18,2024-01-02,21000.0,423,364,23.0,80.0,Não,
10479415,1,2,UEP-HU Contratação de Recursos Humanos – Internalização do serviço HU - 2024 Vitor Santos Pedro,414,7430,2024-01-18,2024-01-02,14400.0,50,364,23.0,91.0,Não,
10479424,1,2,SERVIÇOS DE MANUTENÇÃO E ASSISTÊNCIA TÉCNICA A EQUIPAMENTOS PHILIPS,44,7445,2024-01-18,2024-01-18,83733.64,424,366,15.0,14.0,Não,
10479536,3,2,"Medicamentos Exclusivos Bluemed Unipessoal, Lda para o ano de 2024",268,7446,2024-01-18,2024-01-18,1119.0,425,360,21.0,39.0,Não,
10479552,3,2,Aquisição Pás e Adaptadores para desfibrilhador VMER,144,7447,2024-01-18,2024-01-17,1295.59,92,1,64.0,59.0,Não,
10479564,1,2,UEP-HU Contratação de Recursos Humanos – Internalização do serviço HU - 2024 Carlos Arroteia,13,7448,2024-01-18,2024-01-02,12000.0,165,364,23.0,65.0,Não,
10479575,3,1,CPR/130/23/DCP - Aquisição de equipamento UPS para o Edifício Central Cultural Francisco Sanches ,415,7449,2024-01-18,2024-01-18,6558.0,89,30,115.0,87.0,Não,
10479606,3,2,AQUISIÇÃO DE 2 MOTORES DE CABECEIRA PARA REPARAÇÃO DAS CAMAS,1255,7452,2024-01-18,2024-01-09,312.6,1072,20,21.0,21.0,Não,
10479667,1,2,UEP-HU Contratação de Recursos Humanos – Internalização do serviço HU - 2024 Maquenda João,159,7453,2024-01-18,2024-01-02,13200.0,261,364,23.0,23.0,Não,
10479704,1,1,Levantamento cadastral de grandes produtores de biorresíduos identificados nos municípios da ambisousa,19,7463,2024-01-18,2024-01-17,15350.0,425,60,161.0,24.0,Não,
